,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-03-21,2017-03-21,2017-03-21,Day,39.2
1,2017-03-21,2017-03-22,2017-03-22,Day,37.62
2,2017-03-21,2017-03-23,2017-03-23,Day,38.0
3,2017-03-21,2017-03-24,2017-03-24,Day,37.0
4,2017-03-21,2017-03-01,2017-03-31,Month,35.36
5,2017-03-21,2017-04-01,2017-04-30,Month,31.05
6,2017-03-21,2017-05-01,2017-05-31,Month,28.57
7,2017-03-21,2017-06-01,2017-06-30,Month,31.25
8,2017-03-21,2017-07-01,2017-07-31,Month,31.33
9,2017-03-21,2017-04-01,2017-06-30,Quarter,30.27
10,2017-03-21,2017-07-01,2017-09-30,Quarter,30.38
11,2017-03-21,2017-10-01,2017-12-31,Quarter,40.65
12,2017-03-21,2018-01-01,2018-03-31,Quarter,42.0
13,2017-03-21,2018-10-01,2018-12-31,Quarter,39.51
14,2017-03-21,2017-03-20,2017-03-26,Week,33.93
15,2017-03-21,2017-03-27,2017-04-02,Week,34.18
16,2017-03-21,2017-04-03,2017-04-09,Week,34.0
17,2017-03-21,2017-04-10,2017-04-16,Week,31.0
18,2017-03-21,2017-04-17,2017-04-23,Week,29.75
19,2017-03-21,2017-03-25,2017-03-26,Weekend,26.25
20,2017-03-21,2017-04-01,2017-04-02,Weekend,0.01
21,2017-03-21,2018-01-01,2019-01-01,Year,34.12
22,2017-03-21,2019-01-01,2020-01-01,Year,34.09
23,2017-03-21,2020-01-01,2021-01-01,Year,35.4
